date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:08	272294/272294	---M--	200	added ('OK')	image/jpeg	etag:%22427a6-5c712e87eda60%22	https://metahero.io/uploads/media/800x/08/78-photo1625397232.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/08/78-photo16253972320016.jpg	(from https://metahero.io/zh/news?page=19)
17:55:08	248885/248885	---M--	200	added ('OK')	image/jpeg	etag:%223cc35-5c712599fa1bd%22	https://metahero.io/uploads/media/800x/06/76-photo1626250691.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/06/76-photo16262506910016.jpg	(from https://metahero.io/zh/news?page=19)
17:55:08	25144/25144	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:07%20GMT	https://metahero.io/zh/news?page=18	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/zh/news9683.html	(from https://metahero.io/zh/news?page=19)
17:55:08	101965/101965	---M--	200	added ('OK')	image/jpeg	etag:%2218e4d-5d293eea2db59%22	https://metahero.io/uploads/media/800x/09/319-photo1638905497.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/09/319-photo16389054970016.jpg	(from https://metahero.io/news/bally-singh-cmo)
17:55:09	261719/261719	---M--	200	added ('OK')	image/jpeg	etag:%223fe57-5d293199b4ff8%22	https://metahero.io/uploads/media/800x/06/316-photo1638767049%20(1).jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/06/316-photo1638767049%20(1)0016.jpg	(from https://metahero.io/news/race-day-winners)
17:55:09	384568/384568	---M--	200	added ('OK')	text/html	etag:%225de38-5d5c8451dd19b%22	https://metahero.io/uploads/media/800x/03/333-photo1642418341.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/03/333-photo16424183410016.html	(from https://metahero.io/news?page=1)
17:55:09	18760/18760	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:08%20GMT	https://metahero.io/news/metahero-top-100	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/metahero-top-100.html	(from https://metahero.io/news?page=3)
17:55:09	376748/376748	---M--	200	added ('OK')	text/html	etag:%225bfac-5d2930a78105d%22	https://metahero.io/uploads/media/800x/00/310-photo1638712025.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/00/310-photo16387120250016.html	(from https://metahero.io/news?page=3)
17:55:09	19073/19073	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:08%20GMT	https://metahero.io/news/race-day-giveaway	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/race-day-giveaway.html	(from https://metahero.io/news?page=3)
17:55:10	440694/440694	---M--	200	added ('OK')	text/html	etag:%226b976-5d2681bef65b2%22	https://metahero.io/uploads/media/800x/02/312-photo1638690820.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/312-photo16386908200016.html	(from https://metahero.io/news?page=3)
17:55:10	20348/20348	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:09%20GMT	https://metahero.io/news/update-3-of-3	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/update-3-of-3.html	(from https://metahero.io/news?page=3)
17:55:10	429168/429168	---M--	200	added ('OK')	text/html	etag:%2268c70-5d255cb23b116%22	https://metahero.io/uploads/media/800x/09/309-photo1638638908.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/09/309-photo16386389080016.html	(from https://metahero.io/news?page=3)
17:55:10	20003/20003	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:09%20GMT	https://metahero.io/news/everdome-pre-sale-update	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/everdome-pre-sale-update.html	(from https://metahero.io/news?page=3)
17:55:11	287278/287278	---M--	200	added ('OK')	text/html	etag:%224622e-5d23e9f9fe03c%22	https://metahero.io/uploads/media/800x/08/308-photo1638539642.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/08/308-photo16385396420016.html	(from https://metahero.io/news?page=3)
17:55:11	19406/19406	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:10%20GMT	https://metahero.io/news/nov-recap	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/nov-recap.html	(from https://metahero.io/news?page=3)
17:55:11	243770/243770	---M--	200	added ('OK')	text/html	etag:%223b83a-5d22ac99d76fe%22	https://metahero.io/uploads/media/800x/07/307-photo1638455970.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/07/307-photo16384559700016.html	(from https://metahero.io/news?page=3)
17:55:11	19515/19515	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:10%20GMT	https://metahero.io/news/bitboy-review	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/bitboy-review.html	(from https://metahero.io/news?page=3)
17:55:11	310392/310392	---M--	200	added ('OK')	text/html	etag:%224bc78-5d22a4aa675f0%22	https://metahero.io/uploads/media/800x/06/306-photo1638380691.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/06/306-photo16383806910016.html	(from https://metahero.io/news?page=3)
17:55:12	23757/23757	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:10%20GMT	https://metahero.io/news?page=4	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/newsfdb0.html	(from https://metahero.io/news?page=3)
17:55:12	22175/22175	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:54:30%20GMT	https://metahero.io/news/skynet	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/skynet.html	(from https://metahero.io/news?page=18)
17:55:12	397940/397940	---M--	200	added ('OK')	text/html	etag:%2261274-5c7618f4381b9%22	https://metahero.io/uploads/media/800x/05/85-photo1626593537.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/05/85-photo16265935370016.html	(from https://metahero.io/news?page=18)
17:55:12	19184/19184	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:11%20GMT	https://metahero.io/news/live-recording	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/live-recording.html	(from https://metahero.io/news?page=18)
17:55:13	19364/19364	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:12%20GMT	https://metahero.io/news/live-stream	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/live-stream.html	(from https://metahero.io/news?page=18)
17:55:13	389130/389130	---M--	200	added ('OK')	text/html	etag:%225f00a-5c75681ada503%22	https://metahero.io/uploads/media/800x/04/84-photo1626440752%20(1).webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/04/84-photo1626440752%20(1)0016.html	(from https://metahero.io/news?page=18)
17:55:13	254556/254556	---M--	200	added ('OK')	text/html	etag:%223e25c-5c72f32fe20ca%22	https://metahero.io/uploads/media/800x/02/82-photo1626378389.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/82-photo16263783890016.html	(from https://metahero.io/news?page=18)
17:55:13	20042/20042	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:54:09%20GMT	https://metahero.io/news/legal-opinion	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/legal-opinion.html	(from https://metahero.io/news?page=18)
17:55:13	324342/324342	---M--	200	added ('OK')	text/html	etag:%224f2f6-5c72a811d7acf%22	https://metahero.io/uploads/media/800x/01/81-photo1626359842.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/01/81-photo16263598420016.html	(from https://metahero.io/news?page=18)
17:55:14	23680/23680	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:13%20GMT	https://metahero.io/news?page=17	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news5c43.html	(from https://metahero.io/news?page=18)
17:55:14	195237/195237	---M--	200	added ('OK')	image/jpeg	etag:%222faa5-5d2930ea1ec0f%22	https://metahero.io/uploads/media/800x/00/310-photo1638712025.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/00/310-photo16387120250016.jpg	(from https://metahero.io/zh/news?page=3)
17:55:14	277001/277001	---M--	200	added ('OK')	image/jpeg	etag:%2243a09-5d2681bdc79f0%22	https://metahero.io/uploads/media/800x/02/312-photo1638690820.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/312-photo16386908200016.jpg	(from https://metahero.io/zh/news?page=3)
17:55:14	201487/201487	---M--	200	added ('OK')	image/jpeg	etag:%223130f-5d255cb1662d5%22	https://metahero.io/uploads/media/800x/09/309-photo1638638908.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/09/309-photo16386389080016.jpg	(from https://metahero.io/zh/news?page=3)
17:55:15	174867/174867	---M--	200	added ('OK')	image/jpeg	etag:%222ab13-5d23e9f908e63%22	https://metahero.io/uploads/media/800x/08/308-photo1638539642.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/08/308-photo16385396420016.jpg	(from https://metahero.io/zh/news?page=3)
17:55:15	162626/162626	---M--	200	added ('OK')	image/jpeg	etag:%2227b42-5d22ac98f6d44%22	https://metahero.io/uploads/media/800x/07/307-photo1638455970.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/07/307-photo16384559700016.jpg	(from https://metahero.io/zh/news?page=3)
17:55:15	157650/157650	---M--	200	added ('OK')	image/jpeg	etag:%22267d2-5d22a4aab484e%22	https://metahero.io/uploads/media/800x/06/306-photo1638380691.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/06/306-photo16383806910016.jpg	(from https://metahero.io/zh/news?page=3)
17:55:15	25269/25269	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:14%20GMT	https://metahero.io/zh/news?page=4	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/zh/newsfdb0.html	(from https://metahero.io/zh/news?page=3)
17:55:16	276471/276471	---M--	200	added ('OK')	image/jpeg	etag:%22437f7-5c7619168e259%22	https://metahero.io/uploads/media/800x/05/85-photo1626593537.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/05/85-photo16265935370016.jpg	(from https://metahero.io/zh/news?page=18)
17:55:16	252737/252737	---M--	200	added ('OK')	image/jpeg	etag:%223db41-5c75682502e62%22	https://metahero.io/uploads/media/800x/04/84-photo1626440752%20(1).jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/04/84-photo1626440752%20(1)0016.jpg	(from https://metahero.io/zh/news?page=18)
17:55:16	201677/201677	---M--	200	added ('OK')	image/jpeg	etag:%22313cd-5c72f32ef4bea%22	https://metahero.io/uploads/media/800x/02/82-photo1626378389.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/82-photo16263783890016.jpg	(from https://metahero.io/zh/news?page=18)
17:55:16	229577/229577	---M--	200	added ('OK')	image/jpeg	etag:%22380c9-5c72a8127eaad%22	https://metahero.io/uploads/media/800x/01/81-photo1626359842.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/01/81-photo16263598420016.jpg	(from https://metahero.io/zh/news?page=18)
17:55:16	25197/25197	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:15%20GMT	https://metahero.io/zh/news?page=17	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/zh/news5c43.html	(from https://metahero.io/zh/news?page=18)
17:55:17	16889/16889	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jan%202022%2016:55:16%20GMT	https://metahero.io/news/metahero.io/news/nov-recap	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/metahero.io/news/nov-recap	(from https://metahero.io/news/nov-recap)
17:55:18	19607/19607	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:16%20GMT	https://metahero.io/news/mother-of-updates-2	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/mother-of-updates-2.html	(from https://metahero.io/news?page=4)
17:55:18	298988/298988	---M--	200	added ('OK')	text/html	etag:%2248fec-5d1ce2b1069d0%22	https://metahero.io/uploads/media/800x/00/300-photo1638020585.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/00/300-photo16380205850016.html	(from https://metahero.io/news?page=4)
17:55:18	18875/18875	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:17%20GMT	https://metahero.io/news/website-and-wp	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/website-and-wp.html	(from https://metahero.io/news?page=4)
17:55:18	320940/320940	---M--	200	added ('OK')	text/html	etag:%224e5ac-5d1ce1e12dfda%22	https://metahero.io/uploads/media/800x/09/299-photo1637930691.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/09/299-photo16379306910016.html	(from https://metahero.io/news?page=4)
17:55:18	19584/19584	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:17%20GMT	https://metahero.io/news/hero-update-everdome-announcement	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/hero-update-everdome-announcement.html	(from https://metahero.io/news?page=4)
17:55:18	75394/75394	---M--	200	added ('OK')	text/html	etag:%2212682-5d4611fb645d0%22	https://metahero.io/uploads/media/800x/08/298-Screen%20Shot%202021-11-26%20at%207.20.50%20PM.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/08/298-Screen%20Shot%202021-11-26%20at%207.20.50%20PM0016.html	(from https://metahero.io/news?page=4)
17:55:19	19420/19420	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:18%20GMT	https://metahero.io/news/mother-of-updates-1	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/mother-of-updates-1.html	(from https://metahero.io/news?page=4)
17:55:19	345856/345856	---M--	200	added ('OK')	text/html	etag:%2254700-5d139abc2b5a7%22	https://metahero.io/uploads/media/800x/02/262-photo1637417878.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/262-photo16374178780016.html	(from https://metahero.io/news?page=4)
17:55:19	23804/23804	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:18%20GMT	https://metahero.io/news?page=5	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/newsaf4d.html	(from https://metahero.io/news?page=4)
17:55:20	75312/75312	---M--	200	added ('OK')	image/png	etag:%2212630-5c7619186e9d9%22	https://metahero.io/uploads/media/800x/06/86-Screen%20Shot%202021-07-18%20at%2010.21.19%20AM.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/06/86-Screen%20Shot%202021-07-18%20at%2010.21.19%20AM0016.png	(from https://metahero.io/news/skynet)
17:55:20	144001/144001	---M--	200	added ('OK')	image/png	etag:%2223281-5c76192204b79%22	https://metahero.io/uploads/media/800x/07/87-Screen%20Shot%202021-07-18%20at%2010.20.49%20AM.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/07/87-Screen%20Shot%202021-07-18%20at%2010.20.49%20AM0016.png	(from https://metahero.io/news/skynet)
17:55:20	139689/139689	---M--	200	added ('OK')	image/png	etag:%22221a9-5c7b1eecd88ad%22	https://metahero.io/uploads/media/800x/08/88-Screen%20Shot%202021-07-18%20at%2010.20.28%20AM.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/08/88-Screen%20Shot%202021-07-18%20at%2010.20.28%20AM0016.png	(from https://metahero.io/news/skynet)
17:55:20	20076/20076	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:19%20GMT	https://metahero.io/news/metaverse-colonization	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/metaverse-colonization.html	(from https://metahero.io/news?page=17)
17:55:21	307196/307196	---M--	200	added ('OK')	text/html	etag:%224affc-5c7ca61f40a8e%22	https://metahero.io/uploads/media/800x/01/101-photo1627046216.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/01/101-photo16270462160016.html	(from https://metahero.io/news?page=17)
17:55:21	18948/18948	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:20%20GMT	https://metahero.io/news/double-listing-1	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/double-listing-1.html	(from https://metahero.io/news?page=17)
17:55:21	287890/287890	---M--	200	added ('OK')	text/html	etag:%2246492-5c7c5c1a73a4f%22	https://metahero.io/uploads/media/800x/00/100-photo1626974430.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/00/100-photo16269744300016.html	(from https://metahero.io/news?page=17)
17:55:21	19702/19702	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:20%20GMT	https://metahero.io/news/get-shit-done	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/get-shit-done.html	(from https://metahero.io/news?page=17)
17:55:21	237652/237652	---M--	200	added ('OK')	text/html	etag:%223a054-5c7b6b1439456%22	https://metahero.io/uploads/media/800x/09/99-photo1626929252.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/09/99-photo16269292520016.html	(from https://metahero.io/news?page=17)
17:55:22	20100/20100	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:20%20GMT	https://metahero.io/news/hero-app	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/hero-app.html	(from https://metahero.io/news?page=17)
17:55:22	68794/68794	---M--	200	added ('OK')	text/html	etag:%2210cba-5c7a15430e24d%22	https://metahero.io/uploads/media/800x/06/96-Screen%20Shot%202021-07-21%20at%202.17.17%20PM.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/06/96-Screen%20Shot%202021-07-21%20at%202.17.17%20PM0016.html	(from https://metahero.io/news?page=17)
17:55:22	19119/19119	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:21%20GMT	https://metahero.io/news/q3-roadmap	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/q3-roadmap.html	(from https://metahero.io/news?page=17)
17:55:22	485844/485844	---M--	200	added ('OK')	text/html	etag:%22769d4-5c79cfc243532%22	https://metahero.io/uploads/media/800x/03/93-photo1626767132.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/03/93-photo16267671320016.html	(from https://metahero.io/news?page=17)
17:55:22	18870/18870	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:21%20GMT	https://metahero.io/news/bitmart-live	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/bitmart-live.html	(from https://metahero.io/news?page=17)
17:55:23	504514/504514	---M--	200	added ('OK')	text/html	etag:%227b2c2-5c79cc2905825%22	https://metahero.io/uploads/media/800x/02/92-photo1626670595.webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/92-photo16266705950016.html	(from https://metahero.io/news?page=17)
17:55:23	23713/23713	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:22%20GMT	https://metahero.io/news?page=16	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news42a7.html	(from https://metahero.io/news?page=17)
17:55:23	200903/200903	---M--	200	added ('OK')	image/jpeg	etag:%22310c7-5d1ce2b02fc56%22	https://metahero.io/uploads/media/800x/00/300-photo1638020585.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/00/300-photo16380205850016.jpg	(from https://metahero.io/zh/news?page=4)
17:55:23	200195/200195	---M--	200	added ('OK')	image/jpeg	etag:%2230e03-5d1ce1e026521%22	https://metahero.io/uploads/media/800x/09/299-photo1637930691.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/09/299-photo16379306910016.jpg	(from https://metahero.io/zh/news?page=4)
17:55:23	171648/171648	---M--	200	added ('OK')	image/png	etag:%2229e80-5d1bbff63ceb3%22	https://metahero.io/uploads/media/800x/08/298-Screen%20Shot%202021-11-26%20at%207.20.50%20PM.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/08/298-Screen%20Shot%202021-11-26%20at%207.20.50%20PM0016.png	(from https://metahero.io/zh/news?page=4)
17:55:24	168492/168492	---M--	200	added ('OK')	image/jpeg	etag:%222922c-5d139abb0e329%22	https://metahero.io/uploads/media/800x/02/262-photo1637417878.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/262-photo16374178780016.jpg	(from https://metahero.io/zh/news?page=4)
17:55:24	25316/25316	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:23%20GMT	https://metahero.io/zh/news?page=5	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/zh/newsaf4d.html	(from https://metahero.io/zh/news?page=4)
17:55:24	18941/18941	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:23%20GMT	https://metahero.io/news/double-listing	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/double-listing.html	(from https://metahero.io/zh/news?page=17)
17:55:24	156684/156684	---M--	200	added ('OK')	image/jpeg	etag:%222640c-5c81612a56a41%22	https://metahero.io/uploads/media/800x/04/104-photo1627369263.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/04/104-photo16273692630016.jpg	(from https://metahero.io/zh/news?page=17)
17:55:25	18779/18779	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Jan%202022%2016:55:23%20GMT	https://metahero.io/news/bscdaily-ama	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/news/bscdaily-ama.html	(from https://metahero.io/zh/news?page=17)
17:55:25	166710/166710	---M--	200	added ('OK')	image/jpeg	etag:%2228b36-5c80511f7cfcf%22	https://metahero.io/uploads/media/800x/02/102-photo1627293280.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/02/102-photo16272932800016.jpg	(from https://metahero.io/zh/news?page=17)
17:55:25	217784/217784	---M--	200	added ('OK')	image/jpeg	etag:%22352b8-5c7ca61f070ae%22	https://metahero.io/uploads/media/800x/01/101-photo1627046216.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/01/101-photo16270462160016.jpg	(from https://metahero.io/zh/news?page=17)
17:55:25	210914/210914	---M--	200	added ('OK')	image/jpeg	etag:%22337e2-5c7c5c1996f0f%22	https://metahero.io/uploads/media/800x/00/100-photo1626974430.jpg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/00/100-photo16269744300016.jpg	(from https://metahero.io/zh/news?page=17)
